Date,Adj Close,Adj Close First Difference,forecast
14-03-2022,255.456665,-9.660003662,265.3061122
15-03-2022,267.2966614,11.83999634,255.5289284
16-03-2022,280.0766602,12.77999878,267.0273517
17-03-2022,290.5333252,10.45666504,279.992146
18-03-2022,301.7966614,11.26333618,290.3835375
21-03-2022,307.0533447,5.25668335,301.6701969
22-03-2022,331.3266602,24.27331543,307.0278975
23-03-2022,333.0366821,1.710021973,330.877598
24-03-2022,337.9733276,4.936645508,333.2705625
25-03-2022,336.8800049,-1.093322754,337.7400858
28-03-2022,363.9466553,27.06665039,337.0393733
29-03-2022,366.5233459,2.576690674,363.3344637
30-03-2022,364.6633301,-1.860015869,366.8374933
31-03-2022,359.2000122,-5.463317871,364.5124085
01-04-2022,361.5299988,2.329986572,359.3940778
04-04-2022,381.8166809,20.28668213,361.3702387
05-04-2022,363.7533264,-18.06335449,381.5235867
06-04-2022,348.5866699,-15.16665649,364.2727364
07-04-2022,352.4200134,3.833343506,348.568354
08-04-2022,341.8299866,-10.59002686,352.357583
11-04-2022,325.3099976,-16.51998901,342.0695564
12-04-2022,328.9833374,3.673339844,325.4836847
13-04-2022,340.7900085,11.80667114,328.8099863
14-04-2022,328.3333435,-12.45666504,340.6671423
18-04-2022,334.7633362,6.429992676,328.6444853
19-04-2022,342.7166748,7.953338623,334.4556724
20-04-2022,325.7333374,-16.9833374,342.7472273
21-04-2022,336.2600098,10.52667236,326.0399656
22-04-2022,335.0166626,-1.243347168,335.8766863
25-04-2022,332.6733398,-2.343322754,335.2679941
26-04-2022,292.1400146,-40.5333252,332.5689503
27-04-2022,293.8366699,1.696655273,292.9770864
28-04-2022,292.5033264,-1.333343506,293.3073077
29-04-2022,290.2533264,-2.25,292.843073
02-05-2022,300.980011,10.72668457,290.0946657
03-05-2022,303.0833435,2.10333252,300.8690761
04-05-2022,317.5400085,14.45666504,303.1089775
05-05-2022,291.0933228,-26.44668579,317.2483423
06-05-2022,288.5499878,-2.543334961,291.7721961
09-05-2022,262.3699951,-26.17999268,288.1956178
10-05-2022,266.6799927,4.309997559,263.0809919
11-05-2022,244.6666718,-22.01332092,266.1754995
12-05-2022,242.6666718,-2,245.3871099
13-05-2022,256.5299988,13.86332703,242.2772373
16-05-2022,241.456665,-15.07333374,256.4960792
17-05-2022,253.8699951,12.41333008,241.7650421
18-05-2022,236.6033325,-17.2666626,253.4495557
19-05-2022,236.4733276,-0.130004883,237.1831047
20-05-2022,221.3000031,-15.17332458,236.1316387
23-05-2022,224.9666595,3.666656494,221.7929959
24-05-2022,209.386673,-15.57998657,224.6038842
25-05-2022,219.6000061,10.21333313,209.89996
26-05-2022,235.9100037,16.30999756,219.099994
27-05-2022,253.2100067,17.30000305,235.8949406
31-05-2022,252.7533264,-0.456680298,252.8881279
01-06-2022,246.7899933,-5.96333313,252.9531389
02-06-2022,258.3333435,11.54335022,246.7854113
03-06-2022,234.5166626,-23.81668091,258.1153248
06-06-2022,238.2799988,3.763336182,235.1015234
07-06-2022,238.886673,0.606674194,237.8608383
08-06-2022,241.8666687,2.979995728,239.1239015
09-06-2022,239.706665,-2.160003662,241.6688556
10-06-2022,232.2299957,-7.476669312,239.8653993
13-06-2022,215.7366638,-16.49333191,232.2787383
14-06-2022,220.8899994,5.153335571,216.0231236
15-06-2022,233,12.11000061,220.6214008
16-06-2022,213.1000061,-19.8999939,232.9278758
17-06-2022,216.7599945,3.659988403,213.5233612
21-06-2022,237.0366669,20.27667236,216.4386863
22-06-2022,236.0866699,-0.949996948,236.8396652
23-06-2022,235.0700073,-1.016662598,236.221784
24-06-2022,245.706665,10.63665771,235.0092397
27-06-2022,244.9199982,-0.78666687,245.5393386
28-06-2022,232.6633301,-12.25666809,245.0343726
29-06-2022,228.4900055,-4.173324585,232.8298123
30-06-2022,224.4733276,-4.016677856,228.4709801
01-07-2022,227.2633362,2.790008545,224.5614311
05-07-2022,233.0666656,5.803329468,227.1576824
06-07-2022,231.7333374,-1.333328247,233.0184111
07-07-2022,244.543335,12.80999756,231.7874798
08-07-2022,250.7633362,6.220001221,244.2662336
11-07-2022,234.343338,-16.41999817,250.8088916
12-07-2022,233.0700073,-1.273330688,234.6302875
13-07-2022,237.0399933,3.969985962,232.9240126
14-07-2022,238.3133392,1.273345947,237.050745
15-07-2022,240.0666656,1.753326416,238.282607
18-07-2022,240.5466614,0.479995728,240.0513814
19-07-2022,245.5299988,4.983337402,240.546556
20-07-2022,247.5,1.970001221,245.434767
21-07-2022,271.706665,24.20666504,247.5188617
22-07-2022,272.2433472,0.536682129,271.2325739
25-07-2022,268.4333191,-3.810028076,272.514523
26-07-2022,258.8599854,-9.57333374,268.3451964
27-07-2022,274.8200073,15.96002197,259.0953653
28-07-2022,280.8999939,6.079986572,274.3750799
29-07-2022,297.1499939,16.25,281.0478548
01-08-2022,297.2766724,0.126678467,296.751476
02-08-2022,300.5866699,3.309997559,297.5108254
03-08-2022,307.3966675,6.809997559,300.384372
04-08-2022,308.6333313,1.236663818,307.3865345
05-08-2022,288.1700134,-20.46331787,308.6156984
08-08-2022,290.4233398,2.253326416,288.5717926
09-08-2022,283.3333435,-7.089996338,290.141739
10-08-2022,294.3566589,11.02331543,283.6360916
11-08-2022,286.6300049,-7.726654053,293.9661417
12-08-2022,300.0299988,13.3999939,287.0095844
15-08-2022,309.3200073,9.290008545,299.5484233
16-08-2022,306.563324,-2.75668335,309.4282399
17-08-2022,303.9966736,-2.566650391,306.5517879
18-08-2022,302.8699951,-1.126678467,304.0526028
19-08-2022,296.6666565,-6.203338623,302.8583384
22-08-2022,289.9133301,-6.753326416,296.7922003
23-08-2022,296.4533386,6.540008545,289.9679436
24-08-2022,297.0966797,0.643341064,296.2958561
25-08-2022,296.0700073,-1.026672363,297.177865
26-08-2022,288.0899963,-7.980010986,296.0414453
29-08-2022,284.8200073,-3.269989014,288.2595503
30-08-2022,277.7000122,-7.119995117,284.7818842
31-08-2022,275.6099854,-2.090026855,277.8587963
01-09-2022,277.1600037,1.550018311,275.5556918
02-09-2022,270.2099915,-6.950012207,277.162594
06-09-2022,274.4200134,4.210021973,270.3413559
07-09-2022,283.7000122,9.279998779,274.2615239
08-09-2022,289.2600098,5.559997559,283.61664
09-09-2022,299.6799927,10.41998291,289.2031811
12-09-2022,304.4200134,4.740020752,299.5144713
13-09-2022,292.1300049,-12.29000854,304.4276318
14-09-2022,302.6099854,10.47998047,292.3604991
15-09-2022,303.75,1.140014648,302.2727508
16-09-2022,303.3500061,-0.399993896,303.9283953
19-09-2022,309.0700073,5.720001221,303.2517528
20-09-2022,308.730011,-0.339996338,309.018953
21-09-2022,300.7999878,-7.930023193,308.7668204
22-09-2022,288.5899963,-12.20999146,300.9297789
23-09-2022,275.3299866,-13.26000977,288.746434
26-09-2022,276.0100098,0.680023193,275.4906849
27-09-2022,282.9400024,6.929992676,275.9016093
28-09-2022,287.8099976,4.869995117,282.8718337
29-09-2022,268.2099915,-19.6000061,287.7573382
30-09-2022,265.25,-2.959991455,268.6160549
03-10-2022,242.3999939,-22.8500061,265.0655479
04-10-2022,249.4400024,7.040008545,242.946443
05-10-2022,240.8099976,-8.630004883,248.9809862
06-10-2022,238.1300049,-2.679992676,241.2475152
07-10-2022,223.0700073,-15.05999756,237.9215261
10-10-2022,222.9600067,-0.11000061,223.4817544
11-10-2022,216.5,-6.460006714,222.7176814
12-10-2022,217.2400055,0.740005493,216.7673856
13-10-2022,221.7200012,4.479995728,217.0671244
14-10-2022,204.9900055,-16.72999573,221.736961
17-10-2022,219.3500061,14.36000061,205.2998584
18-10-2022,220.1900024,0.839996338,218.8914652
19-10-2022,222.0399933,1.849990845,220.4461469
20-10-2022,207.2799988,-14.75999451,221.8525595
21-10-2022,214.4400024,7.160003662,207.6735159
24-10-2022,211.25,-3.190002441,214.0694778
25-10-2022,222.4199982,11.16999817,211.5309587
26-10-2022,224.6399994,2.220001221,222.0396111
27-10-2022,225.0899963,0.449996948,224.8233595
28-10-2022,228.5200043,3.430007935,224.9725416
31-10-2022,227.5399933,-0.980010986,228.5241392
01-11-2022,227.8200073,0.280014038,227.556279
02-11-2022,214.9799957,-12.8400116,227.8049849
03-11-2022,215.3099976,0.330001831,215.2344479
04-11-2022,207.4700012,-7.839996338,215.1526346
07-11-2022,197.0800018,-10.38999939,207.7133389
08-11-2022,191.3000031,-5.779998779,197.134231
09-11-2022,177.5899963,-13.71000671,191.3783391
10-11-2022,190.7200012,13.13000488,177.8056639
11-11-2022,195.9700012,5.25,190.340893
14-11-2022,190.9499969,-5.020004272,196.0946607
15-11-2022,194.4199982,3.470001221,190.9719898
16-11-2022,186.9199982,-7.5,194.340587
17-11-2022,183.1699982,-3.75,187.1105591
18-11-2022,180.1900024,-2.979995728,183.1285836
21-11-2022,167.8699951,-12.32000732,180.2715729
22-11-2022,169.9100037,2.040008545,168.0571622
23-11-2022,183.1999969,13.28999329,169.7598839
25-11-2022,182.8600006,-0.339996338,183.0349747
28-11-2022,182.9199982,0.059997559,182.9644657
29-11-2022,180.8300018,-2.089996338,182.8568364
30-11-2022,194.6999969,13.86999512,180.9074632
01-12-2022,194.6999969,0,194.3887827
02-12-2022,194.8600006,0.160003662,194.8847456
05-12-2022,182.4499969,-12.41000366,194.7472671
06-12-2022,179.8200073,-2.629989624,182.7542313
07-12-2022,174.0399933,-5.780014038,179.6896944
08-12-2022,173.4400024,-0.599990845,174.2278808
09-12-2022,179.0500031,5.61000061,173.3399386
12-12-2022,167.8200073,-11.22999573,179.002127
13-12-2022,160.9499969,-6.870010376,168.0631749
14-12-2022,156.8000031,-4.149993896,160.9370157
15-12-2022,157.6699982,0.869995117,156.8870678
16-12-2022,150.2299957,-7.440002441,157.6016766
19-12-2022,149.8699951,-0.36000061,150.4128261
20-12-2022,137.8000031,-12.06999207,149.7683442
21-12-2022,137.5700073,-0.229995728,138.0911564
22-12-2022,125.3499985,-12.22000885,137.4015657
23-12-2022,123.1500015,-2.199996948,125.6836701
27-12-2022,109.0999985,-14.05000305,122.9939909
28-12-2022,112.7099991,3.61000061,109.4612847
29-12-2022,121.8199997,9.11000061,112.4264932
30-12-2022,123.1800003,1.36000061,121.8140928
03-01-2023,108.0999985,-15.08000183,123.1575001
04-01-2023,113.6399994,5.540000916,108.4017241
05-01-2023,110.3399963,-3.300003052,113.3549444
06-01-2023,113.0599976,2.720001221,110.5723205
09-01-2023,119.7699966,6.709999084,112.8700676
10-01-2023,118.8499985,-0.919998169,119.7544338
11-01-2023,123.2200012,4.370002747,118.8768299
12-01-2023,123.5599976,0.339996338,123.1205073
13-01-2023,122.4000015,-1.159996033,123.6125594
17-01-2023,131.4900055,9.090003967,122.390981
18-01-2023,128.7799988,-2.710006714,131.321536
19-01-2023,127.1699982,-1.61000061,128.931831
20-01-2023,133.4199982,6.25,127.1106521
23-01-2023,143.75,10.33000183,133.3357121
24-01-2023,143.8899994,0.13999939,143.6024991
25-01-2023,144.4299927,0.539993286,143.9748844
26-01-2023,160.2700043,15.8400116,144.3692756
27-01-2023,177.8999939,17.62998962,160.0031462
30-01-2023,166.6600037,-11.23999023,177.72128
31-01-2023,173.2200012,6.559997559,166.9810328
01-02-2023,181.4100037,8.190002441,172.9039819
02-02-2023,188.2700043,6.86000061,181.4409907
03-02-2023,189.9799957,1.709991455,188.1204282
06-02-2023,194.7599945,4.779998779,190.0360903
07-02-2023,196.8099976,2.050003052,194.6352887
08-02-2023,201.2899933,4.479995728,196.8448264
09-02-2023,207.3200073,6.030014038,201.1836485
10-02-2023,196.8899994,-10.43000793,207.2678282
13-02-2023,194.6399994,-2.25,197.1204237
14-02-2023,209.25,14.61000061,194.5462366
15-02-2023,214.2400055,4.990005493,209.0262802
16-02-2023,202.0399933,-12.20001221,214.2773923
17-02-2023,208.3099976,6.270004272,202.2510949
21-02-2023,197.3699951,-10.94000244,208.0647809
22-02-2023,200.8600006,3.490005493,197.7247663
23-02-2023,202.0700073,1.210006714,200.582657
24-02-2023,196.8800049,-5.190002441,202.2115107
27-02-2023,207.6300049,10.75,196.8952494
28-02-2023,205.7100067,-1.919998169,207.4153873
01-03-2023,202.7700043,-2.940002441,205.8741272
02-03-2023,190.8999939,-11.87001038,202.7287965
03-03-2023,197.7899933,6.88999939,191.1514417
06-03-2023,193.8099976,-3.979995728,197.5089696
07-03-2023,187.7100067,-6.099990845,194.0529318
08-03-2023,182,-5.710006714,187.6824393
09-03-2023,172.9199982,-9.080001831,182.1255552
10-03-2023,173.4400024,0.520004272,173.019097
13-03-2023,174.4799957,1.039993286,173.3712298
14-03-2023,183.2599945,8.779998779,174.5009344
15-03-2023,180.4499969,-2.809997559,183.0796682
16-03-2023,184.1300049,3.680007935,180.61078
17-03-2023,180.1300049,-4,183.9641867
20-03-2023,183.25,3.119995117,180.3049313
21-03-2023,197.5800018,14.33000183,183.0864946
22-03-2023,191.1499939,-6.430007935,197.4030381
23-03-2023,192.2200012,1.070007324,191.3780047
24-03-2023,190.4100037,-1.809997559,192.064184
27-03-2023,191.8099976,1.399993896,190.5371146
28-03-2023,189.1900024,-2.619995117,191.7077682
29-03-2023,193.8800049,4.690002441,189.3007908
30-03-2023,195.2799988,1.399993896,193.7245517
31-03-2023,207.4600067,12.18000793,195.3455102
03-04-2023,194.7700043,-12.69000244,207.1882033
04-04-2023,192.5800018,-2.190002441,195.1740228
05-04-2023,185.5200043,-7.059997559,192.3820395
06-04-2023,185.0599976,-0.460006714,185.7725277
10-04-2023,184.5099945,-0.550003052,184.9188865
11-04-2023,186.7899933,2.279998779,184.6042809
12-04-2023,180.5399933,-6.25,186.6904218
13-04-2023,185.8999939,5.36000061,180.7186189
14-04-2023,185,-0.899993896,185.6914578
17-04-2023,187.0399933,2.039993286,185.1410052
18-04-2023,184.3099976,-2.729995728,186.9172773
19-04-2023,180.5899963,-3.720001221,184.4350511
20-04-2023,162.9900055,-17.59999084,180.5868959
21-04-2023,165.0800018,2.089996338,163.3284034
24-04-2023,162.5500031,-2.529998779,164.8391497
25-04-2023,160.6699982,-1.880004883,162.7413622
26-04-2023,153.75,-6.919998169,160.5923506
27-04-2023,160.1900024,6.440002441,153.9284228
28-04-2023,164.3099976,4.119995117,159.9609343
01-05-2023,161.8300018,-2.479995728,164.3671962
02-05-2023,160.3099976,-1.520004272,161.8434705
03-05-2023,160.6100006,0.300003052,160.3310685
04-05-2023,161.1999969,0.589996338,160.5917553
05-05-2023,170.0599976,8.86000061,161.1995458
08-05-2023,171.7899933,1.729995728,169.8908392
09-05-2023,169.1499939,-2.63999939,171.8573301
10-05-2023,168.5399933,-0.61000061,169.1605038
11-05-2023,172.0800018,3.540008545,168.545419
12-05-2023,167.9799957,-4.100006104,172.0090868
15-05-2023,166.3500061,-1.629989624,168.1004963
16-05-2023,166.5200043,0.169998169,166.309642
17-05-2023,173.8600006,7.339996338,166.5407152
18-05-2023,176.8899994,3.029998779,173.7073461
19-05-2023,180.1399994,3.25,176.9226795
22-05-2023,188.8699951,8.729995728,180.0584508
23-05-2023,185.7700043,-3.099990845,188.7514654
24-05-2023,182.8999939,-2.870010376,185.8996479
25-05-2023,184.4700012,1.570007324,182.8779145
26-05-2023,193.1699982,8.699996948,184.4530858
30-05-2023,201.1600037,7.990005493,193.0136734
31-05-2023,203.9299927,2.769989014,201.1000145
01-06-2023,207.5200043,3.590011597,203.9126352
02-06-2023,213.9700012,6.449996948,207.461658
05-06-2023,217.6100006,3.63999939,213.8812971
06-06-2023,221.3099976,3.699996948,217.5930525
07-06-2023,224.5700073,3.260009766,221.2493051
08-06-2023,234.8600006,10.28999329,224.5436969
09-06-2023,244.3999939,9.539993286,234.6788482
12-06-2023,249.8300018,5.430007935,244.3251035
13-06-2023,258.7099915,8.879989624,249.7706238
14-06-2023,256.7900085,-1.91998291,258.5754321
15-06-2023,255.8999939,-0.890014648,256.9066031
16-06-2023,260.5400085,4.640014648,255.8477983
20-06-2023,274.4500122,13.91000366,260.4822648
21-06-2023,259.4599915,-14.99002075,274.2182958
22-06-2023,264.6099854,5.149993896,259.8841951
23-06-2023,256.6000061,-8.009979248,264.2596806
26-06-2023,241.0500031,-15.55000305,256.9611319
27-06-2023,250.2100067,9.160003662,241.1329813
28-06-2023,256.2399902,6.029983521,249.9855847
29-06-2023,257.5,1.260009766,256.2579068
30-06-2023,261.769989,4.269989014,257.4652694
03-07-2023,279.8200073,18.05001831,261.7089532
05-07-2023,282.480011,2.660003662,279.5110774
06-07-2023,276.5400085,-5.940002441,282.6125374
07-07-2023,274.4299927,-2.110015869,276.574924
10-07-2023,269.6099854,-4.820007324,274.4496145
11-07-2023,269.7900085,0.180023193,269.6905081
12-07-2023,271.9899902,2.199981689,269.7387646
13-07-2023,277.8999939,5.910003662,271.9783412
14-07-2023,281.3800049,3.480010986,277.7938946
17-07-2023,290.3800049,9,281.3764426
18-07-2023,293.3399963,2.959991455,290.2100163
19-07-2023,291.2600098,-2.079986572,293.3843054
20-07-2023,262.8999939,-28.36001587,291.273481
21-07-2023,260.019989,-2.880004883,263.4343138
24-07-2023,269.0599976,9.040008545,259.7578695
25-07-2023,265.2799988,-3.779998779,269.0427334
26-07-2023,264.3500061,-0.929992676,265.3625308
27-07-2023,255.7100067,-8.63999939,264.3187958
28-07-2023,266.4400024,10.72999573,255.8937535
31-07-2023,267.4299927,0.989990234,266.125738
01-08-2023,261.0700073,-6.359985352,267.5976209
02-08-2023,254.1100006,-6.960006714,261.0921162
03-08-2023,259.3200073,5.210006714,254.2299693
04-08-2023,253.8600006,-5.460006714,259.1491605
07-08-2023,251.4499969,-2.410003662,254.0658313
08-08-2023,249.6999969,-1.75,251.3738935
09-08-2023,242.1900024,-7.509994507,249.7786394
10-08-2023,245.3399963,3.149993896,242.2869278
11-08-2023,242.6499939,-2.690002441,245.2222217
14-08-2023,239.7599945,-2.88999939,242.7713492
15-08-2023,232.9600067,-6.799987793,239.7432176
16-08-2023,225.6000061,-7.36000061,233.0999995
17-08-2023,219.2200012,-6.380004883,225.6576433
18-08-2023,215.4900055,-3.729995728,219.3077878
21-08-2023,231.2799988,15.78999329,215.5092192
22-08-2023,233.1900024,1.910003662,230.9666472
23-08-2023,236.8600006,3.669998169,233.3394957
24-08-2023,230.0399933,-6.820007324,236.7010758
25-08-2023,238.5899963,8.550003052,230.2647533
28-08-2023,238.8200073,0.230010986,238.293072
29-08-2023,257.1799927,18.35998535,238.9918745
30-08-2023,256.8999939,-0.279998779,256.7268753
31-08-2023,258.0799866,1.179992676,257.174336
01-09-2023,245.0099945,-13.06999207,257.8945621
05-09-2023,256.4899902,11.47999573,245.3700016
06-09-2023,251.9199982,-4.569992065,256.056749
07-09-2023,251.4900055,-0.429992676,252.2645768
08-09-2023,248.5,-2.990005493,251.293673
11-09-2023,273.5799866,25.07998657,248.6737271
12-09-2023,267.480011,-6.099975586,272.9972613
13-09-2023,271.2999878,3.819976807,267.9425863
14-09-2023,276.0400085,4.740020752,270.9523376
15-09-2023,274.3900146,-1.649993896,276.1557455
18-09-2023,265.2799988,-9.110015869,274.3528609
19-09-2023,266.5,1.220001221,265.4762618
20-09-2023,262.5899963,-3.910003662,266.3601612
21-09-2023,255.6999969,-6.88999939,262.7477794
22-09-2023,244.8800049,-10.81999207,255.7380855
25-09-2023,246.9900055,2.11000061,245.0643003
26-09-2023,244.1199951,-2.870010376,246.840252
27-09-2023,240.5,-3.619995117,244.2637765
28-09-2023,246.3800049,5.880004883,240.4838695
29-09-2023,250.2200012,3.839996338,246.2771396
02-10-2023,251.6000061,1.380004883,250.2076353
03-10-2023,246.5299988,-5.070007324,251.5809577
04-10-2023,261.1600037,14.63000488,246.6382583
05-10-2023,260.0499878,-1.110015869,260.8159731
06-10-2023,260.5299988,0.480010986,260.2754438
09-10-2023,259.6700134,-0.859985352,260.3869804
10-10-2023,263.6199951,3.949981689,259.7713597
11-10-2023,262.9899902,-0.630004883,263.4842982
12-10-2023,258.8699951,-4.119995117,263.0825924
13-10-2023,251.1199951,-7.75,258.8938079
16-10-2023,253.9199982,2.800003052,251.254059
17-10-2023,254.8500061,0.930007935,253.7868694
18-10-2023,242.6799927,-12.17001343,254.9112523
19-10-2023,220.1100006,-22.56999207,242.8763568
20-10-2023,211.9900055,-8.119995117,220.4250281
23-10-2023,212.0800018,0.089996338,211.9582685
24-10-2023,216.5200043,4.440002441,212.0971212
25-10-2023,212.4199982,-4.100006104,216.4249372
26-10-2023,205.7599945,-6.660003662,212.5548363
27-10-2023,207.3000031,1.540008545,205.8073059
30-10-2023,197.3600006,-9.940002441,207.2424682
31-10-2023,200.8399963,3.479995728,197.5842341
01-11-2023,205.6600037,4.820007324,200.6403363
02-11-2023,218.5099945,12.84999084,205.6863585
03-11-2023,219.9600067,1.450012207,218.2486242
06-11-2023,219.2700043,-0.690002441,220.0874381
07-11-2023,222.1799927,2.909988403,219.2075507
08-11-2023,222.1100006,-0.069992065,222.161421
09-11-2023,209.9799957,-12.13000488,222.1223639
10-11-2023,214.6499939,4.669998169,210.2046135
13-11-2023,223.7100067,9.060012817,214.4273498
14-11-2023,237.4100037,13.69999695,223.6689259
15-11-2023,242.8399963,5.429992676,237.1724114
16-11-2023,233.5899963,-9.25,242.8772047
17-11-2023,234.3000031,0.710006714,233.744792
20-11-2023,235.6000061,1.300003052,234.1945333
21-11-2023,241.1999969,5.599990845,235.6377576
22-11-2023,234.2100067,-6.989990234,241.0704999
24-11-2023,235.4499969,1.239990234,234.4205478
27-11-2023,236.0800018,0.630004883,235.3012999
28-11-2023,246.7200012,10.63999939,236.1562268
29-11-2023,244.1399994,-2.580001831,246.4712869
30-11-2023,240.0800018,-4.059997559,244.3369821
01-12-2023,238.8300018,-1.25,240.0407031
04-12-2023,235.5800018,-3.25,238.8772343
05-12-2023,238.7200012,3.13999939,235.6141112
06-12-2023,239.3699951,0.649993896,238.6397077
07-12-2023,242.6399994,3.270004272,239.4052309
08-12-2023,243.8399963,1.199996948,242.5565511
11-12-2023,239.7400055,-4.099990845,243.8665874
12-12-2023,237.0099945,-2.730010986,239.8026225
13-12-2023,239.2899933,2.279998779,237.0250275
14-12-2023,251.0500031,11.76000977,239.2374696
15-12-2023,253.5,2.449996948,250.8563013
18-12-2023,252.0800018,-1.419998169,253.5681385
19-12-2023,257.2200012,5.13999939,252.0667063
20-12-2023,247.1399994,-10.08000183,257.1296039
21-12-2023,254.5,7.36000061,247.3864184
22-12-2023,252.5399933,-1.960006714,254.212974
26-12-2023,256.6099854,4.069992065,252.7478633
27-12-2023,261.4400024,4.83001709,256.408757
28-12-2023,253.1799927,-8.260009766,261.4670969
29-12-2023,248.4799957,-4.699996948,253.3218612
02-01-2024,248.4199982,-0.059997559,248.4856533
03-01-2024,238.4499969,-9.970001221,248.4177869
04-01-2024,237.9299927,-0.520004272,238.6419619
05-01-2024,237.4900055,-0.439987183,237.8259788
08-01-2024,240.4499969,2.959991455,237.5601658
09-01-2024,234.9600067,-5.489990234,240.3517444
10-01-2024,233.9400024,-1.020004272,235.123316
11-01-2024,227.2200012,-6.720001221,233.8625609
12-01-2024,218.8899994,-8.330001831,227.3944773
16-01-2024,219.9100037,1.020004272,218.9457149
17-01-2024,215.5500031,-4.36000061,219.8574237
18-01-2024,211.8800049,-3.669998169,215.664591
19-01-2024,212.1900024,0.309997559,211.8821609
22-01-2024,208.8000031,-3.38999939,212.1827946
23-01-2024,209.1399994,0.339996338,208.8691075
24-01-2024,207.8300018,-1.309997559,209.0924747
25-01-2024,182.6300049,-25.19999695,207.8832648
26-01-2024,183.25,0.619995117,183.0802751
29-01-2024,190.9299927,7.679992676,182.9708465
30-01-2024,191.5899963,0.660003662,190.9488475
31-01-2024,187.2899933,-4.300003052,191.5661824
01-02-2024,188.8600006,1.570007324,187.3863573
02-02-2024,187.9100037,-0.949996948,188.7727726
05-02-2024,181.0599976,-6.850006104,187.9799519
06-02-2024,185.1000061,4.040008545,181.1494634
07-02-2024,187.5800018,2.479995728,184.9696403
08-02-2024,189.5599976,1.979995728,187.609968
09-02-2024,193.5700073,4.010009766,189.5043458
12-02-2024,188.1300049,-5.440002441,193.5263625
13-02-2024,184.0200043,-4.11000061,188.259941
14-02-2024,188.7100067,4.690002441,184.0214631
15-02-2024,200.4499969,11.73999023,188.6194557
16-02-2024,199.9499969,-0.5,200.2792525
20-02-2024,193.7599945,-6.190002441,200.0609187
21-02-2024,194.7700043,1.010009766,193.812516
22-02-2024,197.4100037,2.63999939,194.7195115
23-02-2024,191.9700012,-5.440002441,197.3894945
26-02-2024,199.3999939,7.429992676,192.0862032
27-02-2024,199.7299957,0.330001831,199.1889313
28-02-2024,202.0399933,2.309997559,199.8489801
29-02-2024,201.8800049,-0.159988403,201.9251865
01-03-2024,202.6399994,0.759994507,201.951218
04-03-2024,188.1399994,-14.5,202.5831915
05-03-2024,180.7400055,-7.399993896,188.4510003
06-03-2024,176.5399933,-4.200012207,180.6968905
07-03-2024,178.6499939,2.11000061,176.6459031
08-03-2024,175.3399963,-3.309997559,178.5467731
11-03-2024,177.7700043,2.430007935,175.4645679
12-03-2024,177.5399933,-0.230010986,177.6495858
13-03-2024,169.4799957,-8.059997559,177.6158767
14-03-2024,162.5,-6.979995728,169.5890765
15-03-2024,163.5700073,1.070007324,162.5687211
18-03-2024,173.8000031,10.22999573,163.5087505
19-03-2024,171.3200073,-2.479995728,173.6407434
20-03-2024,175.6600037,4.339996338,171.4619739
21-03-2024,172.8200073,-2.839996338,175.4927349
22-03-2024,170.8300018,-1.990005493,172.9736125
25-03-2024,172.6300049,1.800003052,170.77687
26-03-2024,177.6699982,5.039993286,172.6271253
27-03-2024,179.8300018,2.160003662,177.5753299
28-03-2024,175.7899933,-4.040008545,179.8448957
01-04-2024,175.2200012,-0.569992065,175.8584072
02-04-2024,166.6300049,-8.589996338,175.1902879
03-04-2024,168.3800049,1.75,166.8119068
04-04-2024,171.1100006,2.729995728,168.2385564
05-04-2024,164.8999939,-6.210006714,171.1417652
08-04-2024,172.9799957,8.080001831,164.9998886
09-04-2024,176.8800049,3.900009155,172.7661839
10-04-2024,171.7599945,-5.120010376,176.9323535
11-04-2024,174.6000061,2.840011597,171.8268262
12-04-2024,171.0500031,-3.550003052,174.5060239
15-04-2024,161.4799957,-9.570007324,171.1736797
16-04-2024,157.1100006,-4.369995117,161.5895798
17-04-2024,155.4499969,-1.660003662,157.1285129
18-04-2024,149.9299927,-5.520004272,155.4707509
19-04-2024,147.0500031,-2.879989624,150.0232291
22-04-2024,142.0500031,-5,147.0497272
23-04-2024,144.6799927,2.629989624,142.1457798
24-04-2024,162.1300049,17.45001221,144.5728438
25-04-2024,170.1799927,8.049987793,161.8599232
26-04-2024,168.2899933,-1.88999939,170.1863869
29-04-2024,194.0500031,25.76000977,168.3223391
30-04-2024,183.2799988,-10.77000427,193.5382033
01-05-2024,179.9900055,-3.289993286,183.7897731
02-05-2024,180.0099945,0.019989014,179.7502972
03-05-2024,181.1900024,1.180007935,180.1519123
06-05-2024,184.7599945,3.569992065,181.0831898
07-05-2024,177.8099976,-6.949996948,184.7551351
08-05-2024,174.7200012,-3.089996338,177.9457842
09-05-2024,171.9700012,-2.75,174.6984818
10-05-2024,168.4700012,-3.5,172.0353631
13-05-2024,171.8899994,3.419998169,168.498129
14-05-2024,177.5500031,5.660003662,171.8079025
15-05-2024,173.9900055,-3.559997559,177.490505
16-05-2024,174.8399963,0.849990845,174.0934022
17-05-2024,177.4600067,2.620010376,174.7623621
20-05-2024,174.9499969,-2.510009766,177.455992
21-05-2024,186.6000061,11.65000916,175.0003781
22-05-2024,180.1100006,-6.490005493,186.3473196
23-05-2024,173.7400055,-6.369995117,180.3841107
24-05-2024,179.2400055,5.5,173.6990941
28-05-2024,176.75,-2.490005493,179.1591178
